,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,AgeGroup,Expenditure,NoSpending,Group,GroupSize,Solo,CabinDeck,CabinNum,CabinSide,CabinRegion_1,CabinRegion_2,CabinRegion_3,CabinRegion_4,CabinRegion_5,CabinRegion_6,CabinRegion_7,CabinRegion,FamilySize
6823,7208_02,Earth,False,F/1492/P,TRAPPIST-1e,16.0,False,23.0,479.0,0.0,0.0,373.0,Age_0-18,875.0,0,7208,2,0,F,1492.0,P,0,0,0,0,1,0,0,5.0,17
6824,7210_01,Earth,False,F/1493/P,TRAPPIST-1e,25.0,False,0.0,0.0,879.0,0.0,0.0,Age_19-35,879.0,0,7210,1,1,F,1493.0,P,0,0,0,0,1,0,0,5.0,9
6825,7214_01,Earth,False,F/1389/S,55 Cancri e,22.0,False,30.0,0.0,690.0,41.0,0.0,Age_19-35,761.0,0,7214,1,1,F,1389.0,S,0,0,0,0,1,0,0,5.0,8
6826,7215_01,Mars,True,F/1494/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7215,1,1,F,1494.0,P,0,0,0,0,1,0,0,5.0,4
6827,7216_01,Earth,False,E/464/P,PSO J318.5-22,37.0,False,501.0,0.0,179.0,1.0,0.0,Age_36-50,681.0,0,7216,1,1,E,464.0,P,0,1,0,0,0,0,0,2.0,5
6828,7217_01,Mars,False,F/1495/P,TRAPPIST-1e,21.0,False,21.0,0.0,874.0,226.0,0.0,Age_19-35,1121.0,0,7217,1,1,F,1495.0,P,0,0,0,0,1,0,0,5.0,5
6829,7218_01,Europa,False,B/271/S,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,7218,1,1,B,271.0,S,1,0,0,0,0,0,0,1.0,2
6830,7219_01,Europa,False,C/235/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,7219,6,0,C,235.0,P,1,0,0,0,0,0,0,1.0,7
6831,7219_02,Europa,True,C/235/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,7219,6,0,C,235.0,P,1,0,0,0,0,0,0,1.0,7
6832,7219_03,Europa,True,C/235/P,TRAPPIST-1e,64.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,7219,6,0,C,235.0,P,1,0,0,0,0,0,0,1.0,7
6833,7219_04,Europa,False,Z/9999/Z,TRAPPIST-1e,24.0,False,0.0,2921.0,5.0,795.0,3155.0,Age_19-35,6876.0,0,7219,6,0,C,251.0,P,1,0,0,0,0,0,0,1.0,7
6834,7219_05,Europa,True,C/235/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7219,6,0,C,235.0,P,1,0,0,0,0,0,0,1.0,7
6835,7219_06,Europa,False,C/235/P,TRAPPIST-1e,32.0,False,0.0,163.0,0.0,6953.0,50.0,Age_19-35,7166.0,0,7219,6,0,C,235.0,P,1,0,0,0,0,0,0,1.0,7
6836,7221_01,Europa,False,B/239/P,55 Cancri e,54.0,True,0.0,316.0,1.0,2038.0,388.0,Age_51+,2743.0,0,7221,1,1,B,239.0,P,1,0,0,0,0,0,0,1.0,1
6837,7224_01,Earth,True,G/1175/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7224,1,1,G,1175.0,S,0,0,0,1,0,0,0,4.0,8
6838,7225_01,Europa,False,A/77/P,55 Cancri e,37.0,False,0.0,1379.0,130.0,1488.0,75.0,Age_36-50,3072.0,0,7225,1,1,A,77.0,P,1,0,0,0,0,0,0,1.0,5
6839,7226_01,Mars,False,E/481/S,TRAPPIST-1e,20.0,False,3191.0,0.0,211.0,21.0,117.0,Age_19-35,3540.0,0,7226,1,1,E,481.0,S,0,1,0,0,0,0,0,2.0,10
6840,7227_01,Mars,False,F/1497/P,TRAPPIST-1e,22.0,False,741.0,0.0,1028.0,0.0,0.0,Age_19-35,1769.0,0,7227,1,1,F,1497.0,P,0,0,0,0,1,0,0,5.0,2
6841,7229_01,Earth,False,F/1391/S,PSO J318.5-22,57.0,False,0.0,1.0,0.0,664.0,19.0,Age_51+,684.0,0,7229,1,1,F,1391.0,S,0,0,0,0,1,0,0,5.0,5
6842,7230_01,Earth,True,G/1177/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7230,1,1,G,1177.0,S,0,0,0,1,0,0,0,4.0,11
6843,7232_01,Europa,False,B/240/P,TRAPPIST-1e,51.0,False,0.0,980.0,273.0,2775.0,419.0,Age_51+,4447.0,0,7232,1,1,B,240.0,P,1,0,0,0,0,0,0,1.0,1
6844,7233_01,Mars,True,E/465/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7233,1,1,E,465.0,P,0,1,0,0,0,0,0,2.0,11
6845,7234_01,Earth,False,G/1163/P,TRAPPIST-1e,22.0,False,593.0,34.0,0.0,0.0,0.0,Age_19-35,627.0,0,7234,1,1,G,1163.0,P,0,0,0,1,0,0,0,4.0,11
6846,7235_01,Europa,False,B/241/P,TRAPPIST-1e,36.0,False,0.0,1606.0,511.0,89.0,2220.0,Age_36-50,4426.0,0,7235,1,1,B,241.0,P,1,0,0,0,0,0,0,1.0,6
6847,7236_01,Earth,True,Z/9999/Z,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,7236,1,1,G,1171.0,P,0,0,0,1,0,0,0,4.0,5
6848,7238_01,Mars,False,F/1499/P,TRAPPIST-1e,60.0,False,180.0,0.0,414.0,1181.0,0.0,Age_51+,1775.0,0,7238,1,1,F,1499.0,P,0,0,0,0,1,0,0,5.0,6
6849,7240_01,Mars,False,F/1392/S,TRAPPIST-1e,39.0,False,197.0,0.0,2401.0,0.0,0.0,Age_36-50,2598.0,0,7240,2,0,F,1392.0,S,0,0,0,0,1,0,0,5.0,5
6850,7240_02,Mars,False,F/1392/S,TRAPPIST-1e,18.0,False,49.0,0.0,2885.0,1.0,0.0,Age_0-18,2935.0,0,7240,2,0,F,1392.0,S,0,0,0,0,1,0,0,5.0,5
6851,7242_01,Europa,True,B/273/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7242,1,1,B,273.0,S,1,0,0,0,0,0,0,1.0,11
6852,7246_01,Mars,False,F/1395/S,TRAPPIST-1e,45.0,False,1781.0,0.0,17.0,0.0,23.0,Age_36-50,1821.0,0,7246,1,1,F,1395.0,S,0,0,0,0,1,0,0,5.0,6
6853,7247_01,Earth,False,F/1396/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,1150.0,Age_19-35,1150.0,0,7247,1,1,F,1396.0,S,0,0,0,0,1,0,0,5.0,7
6854,7249_01,Mars,False,E/482/S,TRAPPIST-1e,21.0,False,1046.0,1.0,0.0,1.0,0.0,Age_19-35,1048.0,0,7249,2,0,E,482.0,S,0,1,0,0,0,0,0,2.0,6
6855,7249_02,Mars,False,F/1397/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,7249,2,0,F,1397.0,S,0,0,0,0,1,0,0,5.0,6
6856,7250_01,Mars,False,F/1501/P,55 Cancri e,51.0,False,40.0,716.0,1907.0,0.0,0.0,Age_51+,2663.0,0,7250,1,1,F,1501.0,P,0,0,0,0,0,1,0,6.0,7
6857,7252_01,Mars,False,E/466/P,TRAPPIST-1e,22.0,False,100.0,0.0,1050.0,0.0,23.0,Age_19-35,1173.0,0,7252,1,1,E,466.0,P,0,1,0,0,0,0,0,2.0,2
6858,7253_01,Europa,False,D/225/P,TRAPPIST-1e,26.0,False,0.0,896.0,0.0,690.0,1.0,Age_19-35,1587.0,0,7253,1,1,D,225.0,P,1,0,0,0,0,0,0,1.0,4
6859,7255_01,Earth,False,G/1166/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,7255,1,1,G,1166.0,P,0,0,0,1,0,0,0,4.0,7
6860,7256_01,Earth,False,E/484/S,TRAPPIST-1e,21.0,False,42.0,606.0,1.0,38.0,100.0,Age_19-35,787.0,0,7256,1,1,E,484.0,S,0,1,0,0,0,0,0,2.0,6
6861,7257_01,Earth,True,G/1167/P,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,7257,2,0,G,1167.0,P,0,0,0,1,0,0,0,4.0,7
6862,7257_02,Earth,False,E/467/P,TRAPPIST-1e,24.0,False,0.0,1.0,12.0,0.0,779.0,Age_19-35,792.0,0,7257,2,0,E,467.0,P,0,1,0,0,0,0,0,2.0,7
6863,7258_01,Earth,False,F/1502/P,TRAPPIST-1e,43.0,False,473.0,1390.0,0.0,0.0,0.0,Age_36-50,1863.0,0,7258,1,1,F,1502.0,P,0,0,0,0,0,1,0,6.0,0
6864,7259_01,Earth,False,F/1503/P,PSO J318.5-22,22.0,False,28.0,194.0,2.0,0.0,370.0,Age_19-35,594.0,0,7259,1,1,F,1503.0,P,0,0,0,0,0,1,0,6.0,4
6865,7260_01,Earth,False,F/1398/S,TRAPPIST-1e,22.0,False,401.0,0.0,196.0,0.0,126.0,Age_19-35,723.0,0,7260,1,1,F,1398.0,S,0,0,0,0,1,0,0,5.0,8
6866,7261_01,Earth,True,G/1168/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7261,1,1,G,1168.0,P,0,0,0,1,0,0,0,4.0,5
6867,7267_01,Europa,True,C/265/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7267,2,0,C,265.0,S,1,0,0,0,0,0,0,1.0,4
6868,7267_02,Europa,False,C/265/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7267,2,0,C,265.0,S,1,0,0,0,0,0,0,1.0,4
6869,7268_01,Earth,False,E/468/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,27.0,764.0,Age_19-35,791.0,0,7268,1,1,E,468.0,P,0,1,0,0,0,0,0,2.0,7
6870,7270_01,Earth,True,G/1170/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7270,1,1,G,1170.0,P,0,0,0,1,0,0,0,4.0,8
6871,7271_01,Earth,False,G/1171/P,55 Cancri e,21.0,False,61.0,201.0,222.0,161.0,60.0,Age_19-35,705.0,0,7271,1,1,G,1171.0,P,0,0,0,1,0,0,0,4.0,0
6872,7273_01,Earth,False,G/1183/S,55 Cancri e,36.0,False,207.0,0.0,450.0,94.0,0.0,Age_36-50,751.0,0,7273,1,1,G,1183.0,S,0,0,0,1,0,0,0,4.0,8
6873,7274_01,Earth,False,F/1506/P,TRAPPIST-1e,13.0,False,305.0,582.0,12.0,19.0,0.0,Age_0-18,918.0,0,7274,1,1,F,1506.0,P,0,0,0,0,0,1,0,6.0,4
6874,7276_01,Earth,False,F/1507/P,55 Cancri e,22.0,False,0.0,642.0,0.0,52.0,0.0,Age_19-35,694.0,0,7276,1,1,F,1507.0,P,0,0,0,0,0,1,0,6.0,6
6875,7277_01,Earth,True,G/1184/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7277,1,1,G,1184.0,S,0,0,0,1,0,0,0,4.0,7
6876,7278_01,Earth,False,E/485/S,TRAPPIST-1e,17.0,False,125.84174311926606,188.0,795.0,0.0,0.0,Age_0-18,1108.841743119266,0,7278,1,1,E,485.0,S,0,1,0,0,0,0,0,2.0,6
6877,7279_01,Europa,True,C/236/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7279,1,1,C,236.0,P,1,0,0,0,0,0,0,1.0,5
6878,7280_01,Mars,False,F/1508/P,TRAPPIST-1e,34.0,False,5959.0,0.0,3.0,0.0,0.0,Age_19-35,5962.0,0,7280,1,1,F,1508.0,P,0,0,0,0,0,1,0,6.0,6
6879,7283_01,Mars,True,F/1509/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7283,1,1,F,1509.0,P,0,0,0,0,0,1,0,6.0,3
6880,7284_01,Earth,False,G/1174/P,TRAPPIST-1e,17.0,False,125.84174311926606,647.0,49.0,74.0,0.0,Age_0-18,895.8417431192661,0,7284,1,1,G,1174.0,P,0,0,0,1,0,0,0,4.0,6
6881,7285_01,Earth,True,G/1185/S,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7285,1,1,G,1185.0,S,0,0,0,1,0,0,0,4.0,13
6882,7289_01,Europa,False,A/78/P,55 Cancri e,52.0,False,360.0,1314.0,8.0,641.0,66.0,Age_51+,2389.0,0,7289,1,1,A,78.0,P,1,0,0,0,0,0,0,1.0,4
6883,7290_01,Europa,True,D/227/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7290,5,0,D,227.0,P,1,0,0,0,0,0,0,1.0,6
6884,7290_02,Europa,True,D/227/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7290,5,0,D,227.0,P,1,0,0,0,0,0,0,1.0,6
6885,7290_03,Europa,True,D/227/P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7290,5,0,D,227.0,P,1,0,0,0,0,0,0,1.0,6
6886,7290_04,Europa,False,D/227/P,TRAPPIST-1e,36.0,False,83.0,1186.0,0.0,2160.0,736.0,Age_36-50,4165.0,0,7290,5,0,D,227.0,P,1,0,0,0,0,0,0,1.0,6
6887,7290_05,Europa,False,D/227/P,TRAPPIST-1e,36.0,False,31.0,3585.0,31.0,1400.0,0.0,Age_36-50,5047.0,0,7290,5,0,D,227.0,P,1,0,0,0,0,0,0,1.0,6
6888,7292_01,Mars,False,D/220/S,55 Cancri e,21.0,False,543.18375,0.0,0.0,1.0,378.0,Age_19-35,922.18375,0,7292,1,1,D,220.0,S,1,0,0,0,0,0,0,1.0,4
6889,7296_01,Mars,False,D/228/P,TRAPPIST-1e,33.0,False,627.0,0.0,171.0,254.0,130.0,Age_19-35,1182.0,0,7296,1,1,D,228.0,P,1,0,0,0,0,0,0,1.0,11
6890,7297_01,Earth,False,G/1188/S,TRAPPIST-1e,40.0,False,678.0,0.0,229.0,0.0,0.0,Age_36-50,907.0,0,7297,1,1,G,1188.0,S,0,0,0,1,0,0,0,4.0,0
6891,7298_01,Earth,False,F/1510/P,TRAPPIST-1e,24.0,False,185.0,0.0,478.0,29.0,0.0,Age_19-35,692.0,0,7298,1,1,F,1510.0,P,0,0,0,0,0,1,0,6.0,5
6892,7300_01,Earth,False,G/1189/S,TRAPPIST-1e,35.0,False,0.0,0.0,885.0,0.0,0.0,Age_19-35,885.0,0,7300,1,1,G,1189.0,S,0,0,0,1,0,0,0,4.0,15
6893,7301_01,Mars,True,F/1511/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7301,1,1,F,1511.0,P,0,0,0,0,0,1,0,6.0,5
6894,7302_01,Mars,False,E/486/S,TRAPPIST-1e,33.0,False,728.0,0.0,285.0,0.0,0.0,Age_19-35,1013.0,0,7302,1,1,E,486.0,S,0,1,0,0,0,0,0,2.0,4
6895,7303_01,Earth,False,E/487/S,TRAPPIST-1e,51.0,False,3.0,33.0,12.0,38.0,896.0,Age_51+,982.0,0,7303,1,1,E,487.0,S,0,1,0,0,0,0,0,2.0,10
6896,7304_01,Mars,True,F/1512/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,7304,1,1,F,1512.0,P,0,0,0,0,0,1,0,6.0,7
6897,7305_01,Earth,True,G/1190/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7305,1,1,G,1190.0,S,0,0,0,1,0,0,0,4.0,11
6898,7306_01,Earth,False,E/471/P,55 Cancri e,26.0,False,1.0,0.0,0.0,0.0,718.0,Age_19-35,719.0,0,7306,1,1,E,471.0,P,0,1,0,0,0,0,0,2.0,4
6899,7307_01,Earth,False,F/1405/S,TRAPPIST-1e,39.0,False,19.0,102.0,0.0,678.0,0.0,Age_36-50,799.0,0,7307,1,1,F,1405.0,S,0,0,0,0,1,0,0,5.0,8
6900,7309_01,Mars,False,F/1513/P,TRAPPIST-1e,14.0,False,738.0,5.0,297.0,0.0,0.0,Age_0-18,1040.0,0,7309,1,1,F,1513.0,P,0,0,0,0,0,1,0,6.0,8
6901,7310_01,Mars,False,D/229/P,TRAPPIST-1e,28.0,False,1059.0,0.0,6.0,117.0,0.0,Age_19-35,1182.0,0,7310,1,1,D,229.0,P,1,0,0,0,0,0,0,1.0,2
6902,7311_01,Earth,False,F/1514/P,TRAPPIST-1e,18.0,False,0.0,949.0,0.0,0.0,0.0,Age_0-18,949.0,0,7311,1,1,F,1514.0,P,0,0,0,0,0,1,0,6.0,12
6903,7313_01,Mars,False,D/231/P,TRAPPIST-1e,41.0,False,2754.0,398.0,21.0,0.0,0.0,Age_36-50,3173.0,0,7313,1,1,D,231.0,P,1,0,0,0,0,0,0,1.0,8
6904,7314_01,Europa,True,C/237/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7314,1,1,C,237.0,P,1,0,0,0,0,0,0,1.0,2
6905,7320_01,Earth,False,F/1517/P,TRAPPIST-1e,26.0,False,814.0,0.0,29.0,16.0,181.0,Age_19-35,1040.0,0,7320,1,1,F,1517.0,P,0,0,0,0,0,1,0,6.0,7
6906,7321_01,Mars,True,F/1518/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7321,1,1,F,1518.0,P,0,0,0,0,0,1,0,6.0,7
6907,7322_01,Earth,False,F/1408/S,TRAPPIST-1e,63.0,False,0.0,0.0,424.0,0.0,2027.0,Age_51+,2451.0,0,7322,1,1,F,1408.0,S,0,0,0,0,1,0,0,5.0,7
6908,7323_01,Earth,False,F/1409/S,TRAPPIST-1e,30.0,False,0.0,0.0,547.0,158.86801242236024,423.0,Age_19-35,1128.8680124223602,0,7323,1,1,F,1409.0,S,0,0,0,0,1,0,0,5.0,9
6909,7324_01,Europa,False,C/238/P,TRAPPIST-1e,27.0,False,15.0,2886.0,0.0,249.0,71.0,Age_19-35,3221.0,0,7324,1,1,C,238.0,P,1,0,0,0,0,0,0,1.0,1
6910,7326_01,Earth,False,F/1519/P,TRAPPIST-1e,47.0,False,2916.0,0.0,14.0,63.0,0.0,Age_36-50,2993.0,0,7326,1,1,F,1519.0,P,0,0,0,0,0,1,0,6.0,14
6911,7327_01,Mars,False,F/1520/P,TRAPPIST-1e,37.0,False,1413.0,0.0,584.0,3.0,0.0,Age_36-50,2000.0,0,7327,1,1,F,1520.0,P,0,0,0,0,0,1,0,6.0,8
6912,7328_01,Earth,False,F/1410/S,TRAPPIST-1e,14.0,False,399.0,22.0,458.0,506.0,187.0,Age_0-18,1572.0,0,7328,1,1,F,1410.0,S,0,0,0,0,1,0,0,5.0,6
6913,7330_01,Europa,False,C/268/S,TRAPPIST-1e,27.0,False,0.0,63.0,8.0,129.0,2960.0,Age_19-35,3160.0,0,7330,1,1,C,268.0,S,1,0,0,0,0,0,0,1.0,3
6914,7331_01,Mars,False,D/232/P,TRAPPIST-1e,61.0,False,1711.0,0.0,0.0,0.0,8.0,Age_51+,1719.0,0,7331,1,1,D,232.0,P,1,0,0,0,0,0,0,1.0,6
6915,7332_01,Earth,False,E/488/S,TRAPPIST-1e,39.0,False,2.0,0.0,0.0,2.0,787.0,Age_36-50,791.0,0,7332,1,1,E,488.0,S,0,1,0,0,0,0,0,2.0,4
6916,7334_01,Earth,False,E/490/S,TRAPPIST-1e,22.0,False,0.0,0.0,787.0,1.0,158.2133487654321,Age_19-35,946.2133487654321,0,7334,1,1,E,490.0,S,0,1,0,0,0,0,0,2.0,10
6917,7336_01,Earth,False,F/1411/S,TRAPPIST-1e,30.0,False,2.0,0.0,5.0,1.0,962.0,Age_19-35,970.0,0,7336,2,0,F,1411.0,S,0,0,0,0,1,0,0,5.0,8
6918,7336_02,Earth,False,F/1411/S,TRAPPIST-1e,26.0,False,0.0,0.0,902.0,0.0,0.0,Age_19-35,902.0,0,7336,2,0,F,1411.0,S,0,0,0,0,1,0,0,5.0,6
6919,7337_01,Europa,False,A/89/S,TRAPPIST-1e,25.0,False,0.0,115.0,0.0,1823.0,4041.0,Age_19-35,5979.0,0,7337,1,1,A,89.0,S,1,0,0,0,0,0,0,1.0,2
6920,7338_01,Mars,False,D/233/P,TRAPPIST-1e,42.0,False,1318.0,0.0,1386.0,83.45047923322684,53.105431309904155,Age_36-50,2840.555910543131,0,7338,1,1,D,233.0,P,1,0,0,0,0,0,0,1.0,12
6921,7339_01,Europa,False,E/474/P,TRAPPIST-1e,33.0,False,0.0,2107.0,0.0,15586.0,473.0,Age_19-35,18166.0,0,7339,1,1,E,474.0,P,0,1,0,0,0,0,0,2.0,4
6922,7340_01,Europa,False,E/475/P,TRAPPIST-1e,60.0,False,0.0,307.0,0.0,484.0,1967.0,Age_51+,2758.0,0,7340,1,1,E,475.0,P,0,1,0,0,0,0,0,2.0,2
6923,7341_01,Earth,True,G/1191/S,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,7341,1,1,G,1191.0,S,0,0,0,1,0,0,0,4.0,7
6924,7342_01,Earth,False,G/1178/P,TRAPPIST-1e,50.0,False,0.0,185.0,0.0,1.0,558.0,Age_36-50,744.0,0,7342,1,1,G,1178.0,P,0,0,0,1,0,0,0,4.0,7
6925,7343_01,Earth,False,F/1412/S,TRAPPIST-1e,22.0,False,0.0,0.0,1.0,95.0,605.0,Age_19-35,701.0,0,7343,1,1,F,1412.0,S,0,0,0,0,1,0,0,5.0,10
6926,7344_01,Earth,False,F/1413/S,PSO J318.5-22,15.0,False,0.0,0.0,9.0,0.0,952.0,Age_0-18,961.0,0,7344,1,1,F,1413.0,S,0,0,0,0,1,0,0,5.0,15
6927,7346_01,Mars,False,E/476/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,54.8225,Age_19-35,54.8225,0,7346,1,1,E,476.0,P,0,1,0,0,0,0,0,2.0,7
6928,7347_01,Earth,False,G/1179/P,55 Cancri e,58.0,False,0.0,435.0,2.0,0.0,239.0,Age_51+,676.0,0,7347,1,1,G,1179.0,P,0,0,0,1,0,0,0,4.0,7
6929,7350_01,Earth,True,G/1192/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7350,1,1,G,1192.0,S,0,0,0,1,0,0,0,4.0,11
6930,7351_01,Europa,True,D/221/S,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7351,1,1,D,221.0,S,1,0,0,0,0,0,0,1.0,2
6931,7353_01,Europa,False,C/269/S,TRAPPIST-1e,60.0,False,0.0,3435.0,0.0,5458.0,10.0,Age_51+,8903.0,0,7353,3,0,C,269.0,S,1,0,0,0,0,0,0,1.0,10
6932,7353_02,Europa,True,C/269/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7353,3,0,C,269.0,S,1,0,0,0,0,0,0,1.0,10
6933,7353_03,Europa,False,Z/9999/Z,TRAPPIST-1e,58.0,False,0.0,1386.0,2.0,128.0,2577.0,Age_51+,4093.0,0,7353,3,0,C,256.0,S,1,0,0,0,0,0,0,1.0,10
6934,7356_01,Earth,True,G/1181/P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7356,2,0,G,1181.0,P,0,0,0,1,0,0,0,4.0,8
6935,7356_02,Earth,True,G/1181/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,7356,2,0,G,1181.0,P,0,0,0,1,0,0,0,4.0,8
6936,7358_01,Earth,False,F/1522/P,55 Cancri e,23.0,False,3.0,0.0,2.0,61.0,634.0,Age_19-35,700.0,0,7358,1,1,F,1522.0,P,0,0,0,0,0,1,0,6.0,8
6937,7359_01,Earth,False,E/492/S,PSO J318.5-22,21.0,False,0.0,434.0,0.0,75.0,135.0,Age_19-35,644.0,0,7359,1,1,E,492.0,S,0,1,0,0,0,0,0,2.0,12
6938,7360_01,Earth,True,G/1194/S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7360,1,1,G,1194.0,S,0,0,0,1,0,0,0,4.0,10
6939,7361_01,Europa,True,C/239/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7361,2,0,C,239.0,P,1,0,0,0,0,0,0,1.0,3
6940,7361_02,Europa,True,C/239/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7361,2,0,C,239.0,P,1,0,0,0,0,0,0,1.0,3
6941,7365_01,Earth,False,G/1183/P,TRAPPIST-1e,20.0,False,0.0,802.0,0.0,16.0,0.0,Age_19-35,818.0,0,7365,1,1,G,1183.0,P,0,0,0,1,0,0,0,4.0,12
6942,7366_01,Earth,False,G/1184/P,TRAPPIST-1e,24.0,False,821.0,0.0,0.0,68.0,0.0,Age_19-35,889.0,0,7366,1,1,G,1184.0,P,0,0,0,1,0,0,0,4.0,6
6943,7367_01,Mars,False,D/234/P,TRAPPIST-1e,21.0,False,2611.0,0.0,103.0,4.0,0.0,Age_19-35,2718.0,0,7367,2,0,D,234.0,P,1,0,0,0,0,0,0,1.0,6
6944,7367_02,Mars,False,F/1523/P,TRAPPIST-1e,55.0,False,1236.0,0.0,52.0,0.0,0.0,Age_51+,1288.0,0,7367,2,0,F,1523.0,P,0,0,0,0,0,1,0,6.0,6
6945,7370_01,Earth,False,F/1525/P,TRAPPIST-1e,21.0,False,0.0,70.0,2.0,0.0,486.0,Age_19-35,558.0,0,7370,1,1,F,1525.0,P,0,0,0,0,0,1,0,6.0,9
6946,7371_01,Earth,True,G/1185/P,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7371,1,1,G,1185.0,P,0,0,0,1,0,0,0,4.0,7
6947,7372_01,Earth,False,F/1526/P,TRAPPIST-1e,40.0,False,2.0,147.0,0.0,1695.0,1147.0,Age_36-50,2991.0,0,7372,1,1,F,1526.0,P,0,0,0,0,0,1,0,6.0,6
6948,7374_01,Mars,True,F/1527/P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7374,1,1,F,1527.0,P,0,0,0,0,0,1,0,6.0,7
6949,7376_01,Europa,True,E/477/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,7376,1,1,E,477.0,P,0,1,0,0,0,0,0,2.0,5
6950,7377_01,Earth,True,G/1186/P,PSO J318.5-22,43.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,7377,1,1,G,1186.0,P,0,0,0,1,0,0,0,4.0,4
6951,7379_01,Earth,False,F/1416/S,TRAPPIST-1e,20.0,False,9.0,0.0,1540.0,0.0,0.0,Age_19-35,1549.0,0,7379,1,1,F,1416.0,S,0,0,0,0,1,0,0,5.0,6
