PassengerId,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Expenditure,NoSpending,Group,GroupSize,Solo,CabinRegion_1,CabinRegion_2,CabinRegion_3,CabinRegion_4,CabinRegion_5,CabinRegion_6,CabinRegion_7,FamilySize,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CabinSide_P,CabinSide_S,CabinSide_Z,CabinDeck_A,CabinDeck_B,CabinDeck_C,CabinDeck_D,CabinDeck_E,CabinDeck_F,CabinDeck_G,CabinDeck_T,AgeEncoded
8504_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8504,2,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0
8506_01,0,0,0.40455103369568407,-0.2838651282377854,-0.19704971577630606,-0.1005670141388704,-0.26583090741520166,-0.25551457915496784,0,8506,1,1,0,0,0,0,0,1,0,13,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
8508_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8508,3,0,0,0,0,0,0,1,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
8508_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8508,3,0,0,0,0,0,0,1,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
8508_03,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8508,3,0,0,0,0,0,0,1,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
8509_01,0,0,-0.3057264246144008,-0.2838651282377854,1.1562758543659941,-0.2738262777680785,-0.26583090741520166,-0.2039419947808467,0,8509,1,1,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.0
8511_01,0,0,0.5559961207554037,-0.2663219969801777,-0.165265802509676,-0.2738262777680785,-0.19352647834808198,-0.24342169730172564,0,8511,1,1,0,0,0,0,1,0,0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4.0
8512_01,0,0,-0.3375298928969419,0.16536434003738276,-0.2873829429551493,-0.2738262777680785,-0.25701329411433343,-0.25978265510317095,0,8512,1,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
8514_01,0,0,0.9800423645226185,-0.2663219969801777,0.17766589326185864,-0.1369958849532167,0.8698776857366296,0.41279497973450513,0,8514,1,1,0,0,0,0,0,1,0,10,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.0
8516_01,0,0,-0.10553987006658186,-0.2838651282377854,-0.2873829429551493,0.016716179702439674,-0.26583090741520166,-0.3475683518046875,0,8516,1,1,0,0,0,0,0,1,0,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
8521_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8521,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3.0
8522_01,0,0,-0.3329865402851503,-0.17929850014328727,-0.27065456755165984,-0.27027224159106905,0.48807502980903417,-0.1488499309187936,0,8522,1,1,0,0,0,0,0,1,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
8523_01,0,0,-0.2572639967552905,1.6164319112023613,-0.2873829429551493,-0.1494350115727496,5.114676728774608,2.79936078077142,0,8523,1,1,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4.0
8524_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8524,1,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
8528_01,0,0,-0.32087093332037275,-0.2838651282377854,-0.2873829429551493,0.4716328103596424,-0.26583090741520166,-0.2160348766340889,0,8528,1,1,0,0,0,0,1,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0
8530_01,0,0,3.4516261853372425,-0.2838651282377854,-0.21377809117979554,-0.25339056975027446,-0.24025982884268374,0.4056815198208332,0,8530,1,1,0,0,0,0,0,1,0,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
8535_01,0,0,0.1894990100708823,-0.1522916438057278,-0.2873829429551493,-0.2738262777680785,-0.26494914608511483,-0.31953571837801475,0,8535,1,1,0,0,0,0,0,1,0,11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
8536_01,0,0,-0.3375298928969419,-0.22058454762998628,-0.2873829429551493,-0.2738262777680785,10.44139692382912,3.8365032361847797,0,8536,1,1,0,1,0,0,0,0,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0
8537_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8537,3,0,0,0,0,0,0,1,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
8537_02,0,0,7.72994989477432,-0.2838651282377854,0.19773994374604603,-0.2738262777680785,-0.26583090741520166,1.479458293789603,0,8537,3,0,0,0,0,0,0,1,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
8537_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8537,3,0,0,0,0,0,0,1,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.0
8539_01,0,0,-0.24817729153170734,-0.2656954565781203,-0.24221632936572768,-0.13267061188841686,-0.26583090741520166,-0.4209494665649711,0,8539,1,1,0,0,0,0,1,0,0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0
8540_01,0,0,0.7013834043327345,-0.2838651282377854,-0.265636054930613,-0.2738262777680785,-0.26583090741520166,-0.2697414989823116,0,8540,1,1,0,0,0,0,0,1,0,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
8541_01,0,1,1.3177649086657932,0.311348253716761,0.28305465830384247,-0.2738262777680785,-0.26583090741520166,0.3295674987445441,0,8541,2,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.0
8541_02,0,0,2.561129073426091,-0.28073242622749833,-0.2873829429551493,-0.2738262777680785,-0.06478932415540546,0.2452729987675324,0,8541,2,0,1,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0
8542_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8542,1,1,0,1,0,0,0,0,0,10,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
8544_01,0,0,-0.16488249364886157,-0.18299212350654123,-0.2505805170674724,0.09845901177365579,-0.26583090741520166,-0.2636950580556905,0,8544,1,1,0,0,0,0,0,1,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.0
8545_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2756730801727067,0.3632347069608558,-0.26583090741520166,-0.26084967409022175,0,8545,1,1,0,0,0,0,0,1,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
8548_01,0,0,-0.14216573058990362,-0.21745184561969919,0.18101156834255652,-0.1112291226698986,-0.2499592034736388,-0.2636950580556905,0,8548,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
8549_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8549,1,1,0,0,0,0,0,1,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
8551_01,0,0,-0.3375298928969419,0.246814592304847,-0.13883721479167985,0.2859344201109014,1.550597432563659,0.771241747371014,0,8551,1,1,1,0,0,0,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
8552_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8552,2,0,0,1,0,0,0,0,0,9,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
8552_02,0,0,0.24856259402417294,-0.2838651282377854,-0.24054349182537874,1.6657889658347997,-0.26583090741520166,0.4056815198208332,0,8552,2,0,0,0,0,0,0,1,0,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
8554_01,0,0,0.4000076810838925,-0.2838651282377854,0.038820377412895825,-0.2738262777680785,-0.2596585781045939,-0.2732982289391475,0,8554,1,1,0,1,0,0,0,0,0,11,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.0
8556_01,0,0,-0.3375298928969419,0.8927777468260442,-0.2873829429551493,16.227563692086548,8.576471710695484,10.321844639479432,0,8556,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.0
8556_02,0,1,-0.3375298928969419,2.2085125911466204,-0.2873829429551493,-0.03748287199695362,0.2605806066466332,1.2034560491391342,0,8556,2,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.0
8557_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8557,2,0,0,1,0,0,0,0,0,8,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.0
8557_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8557,2,0,0,1,0,0,0,0,0,8,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0
8559_01,0,1,-0.3329865402851503,0.3126013345208758,0.06056726543743217,0.5711458233159055,-0.26583090741520166,0.23353578990997378,0,8559,3,0,0,1,0,0,0,0,0,11,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
8559_02,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8559,3,0,0,0,0,0,0,1,0,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
8559_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8559,3,0,0,0,0,0,0,1,0,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
8560_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8560,1,1,0,0,0,0,1,0,0,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
8561_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8561,1,1,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0
8566_01,0,0,-0.3329865402851503,-0.14978548219749813,-0.2873829429551493,-0.2738262777680785,0.2552900386661122,-0.23097314245279985,0,8566,1,1,0,0,0,0,1,0,0,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
8569_01,0,0,-0.3375298928969419,1.9942357736429839,-0.2873829429551493,-0.21163064467041404,-0.2420233515028574,0.8093703699217122,0,8569,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.0
8570_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8570,1,1,0,0,0,0,1,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0
8571_01,0,0,8.381163769131115,-0.2838651282377854,0.05722159035673427,-0.2738262777680785,-0.26583090741520166,1.6025211502961265,0,8571,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
8572_01,0,0,-0.3375298928969419,0.17914822888264595,-0.2873829429551493,-0.1494350115727496,5.819204031513982,2.248778983453217,0,8572,1,1,1,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.0
8573_01,0,0,-0.32238538419096996,-0.28135896662955573,-0.28571010541480035,-0.2738262777680785,0.4316423046834773,-0.23168448844416706,0,8573,2,0,0,0,0,0,0,1,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
8573_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8573,2,0,0,0,0,0,1,0,0,14,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0
8574_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8574,5,0,0,0,0,0,0,1,0,11,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
8574_02,0,0,1.2405279142653363,-0.2838651282377854,-0.28403726787445144,-0.27293776872382614,-0.2561315327842466,-0.14276623952326856,0,8574,5,0,1,0,0,0,0,0,0,11,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
8574_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8574,5,0,0,0,0,0,0,1,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.0
8574_04,0,0,2.3324469919659148,-0.2838651282377854,-0.26898173001131087,-0.2738262777680785,-0.26583090741520166,0.11260697137755185,0,8574,5,0,0,0,0,0,0,1,0,11,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.0
8574_05,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8574,5,0,0,0,0,0,0,1,0,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
8577_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8577,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.0
8580_01,0,0,-0.3314720894145531,-0.2819855070316132,-0.038130149443155854,-0.2587216240157885,0.1239076004831752,-0.29961803061973347,0,8580,1,1,0,0,0,0,1,0,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0
8581_01,1,1,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8581,2,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0
8581_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8581,2,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0
8584_01,0,0,-0.3314720894145531,-0.2838651282377854,-0.16693864005002496,-0.25516758783877913,0.2632258906368936,-0.2704528449736788,0,8584,1,1,0,0,0,0,0,1,0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
8585_01,0,0,0.7952793583097606,-0.181112502300369,0.16261035539871807,-0.2738262777680785,-0.26583090741520166,-0.09830711506281933,0,8585,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3.0
8586_01,0,0,-0.3375298928969419,-0.2838651282377854,0.37506072302303467,-0.04636796243947711,1.0409393837734737,0.24064924982364566,0,8586,1,1,0,1,0,0,0,0,0,10,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0
8587_01,0,0,0.6271753116734718,-0.2838651282377854,-0.13850040186409282,0.003388544038654437,-0.264067384755028,-0.14845700745420606,0,8587,1,1,0,0,0,0,0,1,0,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
8588_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8588,1,1,0,1,0,0,0,0,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4.0
8589_01,0,0,-0.3284431876733587,0.17225628446001434,-0.2873829429551493,0.8572457355651619,0.7182147369616956,0.5924098425547201,0,8589,1,1,1,0,0,0,0,0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0
8592_01,0,0,-0.3375298928969419,0.5970506770549432,-0.2873829429551493,3.4570231990475353,1.6061483963591288,2.23028398767767,0,8592,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.0
8594_01,0,0,-0.019495210071530746,-0.2819855070316132,0.7179924187945693,-0.27293776872382614,-0.20587113696929754,-0.20429766777653033,0,8594,1,1,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.0
8595_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8595,1,1,0,1,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
8596_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8596,2,0,1,0,0,0,0,0,0,10,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.0
8596_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8596,2,0,1,0,0,0,0,0,0,10,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0
8597_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8597,1,1,0,0,0,0,1,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0
8598_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8598,3,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
8598_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8598,3,0,0,0,0,0,1,0,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3.0
8598_03,0,0,-0.31935648244977555,-0.23938075969170877,-0.2873829429551493,-0.18230984621008653,0.2843881625589775,-0.23026179646143266,0,8598,3,0,0,0,0,0,1,0,0,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2.0
8599_01,0,0,0.49087473331972425,-0.1930167699394599,-0.2790187552534046,-0.2738262777680785,-0.25789505544442026,-0.2672517880125264,0,8599,1,1,0,0,0,0,1,0,0,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
8602_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8602,3,0,0,0,0,0,1,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
8602_02,0,0,-0.32238538419096996,0.3602184050772395,-0.28236443033410247,1.964328004703589,-0.26583090741520166,0.7478389416684504,0,8602,3,0,0,0,0,0,1,0,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0
8602_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8602,3,0,0,0,0,0,1,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
8603_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8603,1,1,0,0,0,0,1,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0
8604_01,0,0,-0.2618073493670821,-0.2838651282377854,0.28640033338454035,1.6853361648083514,-0.26583090741520166,0.4056815198208332,0,8604,2,0,0,0,0,0,0,1,0,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
8604_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8604,2,0,0,0,0,0,0,1,0,9,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
8605_01,0,0,-0.3375298928969419,-0.2324888152690772,-0.2873829429551493,1.751085834083025,-0.007474837699761798,0.4255992075791145,0,8605,5,0,0,1,0,0,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.0
8605_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8605,5,0,1,0,0,0,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0
8605_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8605,5,0,0,1,0,0,0,0,0,7,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0
8605_04,0,0,-0.3375298928969419,-0.14226699737280912,-0.2873829429551493,0.11356366552594573,3.3061842407665285,1.1579299056916343,0,8605,5,0,0,1,0,0,0,0,0,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0
8605_05,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8605,5,0,0,1,0,0,0,0,0,7,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0
8606_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8606,3,0,0,0,0,0,1,0,0,11,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0
8606_02,0,0,-0.31784203157917834,-0.1453996993830962,-0.2873829429551493,0.7515131592991323,-0.26583090741520166,-0.024682804956315394,0,8606,3,0,0,0,0,0,0,1,0,11,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
8606_03,0,0,-0.3375298928969419,-0.2838651282377854,-0.039802986983504804,0.21574220561496588,-0.18735414903747422,-0.23808660236647172,0,8606,3,0,0,1,0,0,0,0,0,11,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
8607_01,0,0,-0.3375298928969419,1.0957768370926473,-0.27232740509200876,-0.21074213562616168,-0.1776547744065191,0.3288561527531769,0,8607,1,1,0,0,0,0,1,0,0,16,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0
8609_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.28403726787445144,0.6093517122187565,-0.26583090741520166,-0.16410661926428421,0,8609,1,1,0,1,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
8610_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8610,1,1,0,0,0,0,1,0,0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1.0
8611_01,0,0,-0.3345009911557475,0.1196268906871913,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.2885921677535421,0,8611,1,1,0,0,0,0,0,1,0,9,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
8612_01,0,0,-0.3314720894145531,-0.27822626461926864,1.1679857171484367,-0.2738262777680785,-0.26583090741520166,-0.20429766777653033,0,8612,1,1,0,0,0,0,1,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
8613_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8613,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0
8614_01,0,0,-0.3314720894145531,-0.2819855070316132,2.6986320665677255,-0.2738262777680785,-0.26583090741520166,0.11900908529985654,0,8614,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
8615_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.09166095073432223,0.35879216173959405,-0.26583090741520166,-0.22350400954344438,0,8615,2,0,0,1,0,0,0,0,0,19,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0
8615_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8615,2,0,0,0,0,0,1,0,0,19,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
8616_01,0,0,-0.2966397193908176,-0.2838651282377854,1.0458685767029634,0.46363622896137124,-0.12386733327122276,0.1271895642005792,0,8616,2,0,0,0,0,0,0,1,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
8616_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8616,2,0,0,0,0,0,0,1,0,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
8617_01,0,0,-0.32087093332037275,0.640281964796905,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,0.010173148620676808,0,8617,1,1,0,0,0,0,0,1,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
8618_01,0,0,-0.3375298928969419,0.15095391079006215,-0.2873829429551493,-0.2738262777680785,0.9421821148037491,0.21575214012579408,0,8618,2,0,0,1,0,0,0,0,0,6,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
8618_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,8618,2,0,0,1,0,0,0,0,0,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1.0
8619_01,0,0,-0.054327580095266254,-0.11595230048639758,1.3469793339657743,2.7835333435042546,-0.057735233514710854,1.2987764119823375,0,8619,1,1,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.0
